company,title,location,remote_type,department,employment_type,experience_min,experience_max,posted_date,apply_url,first_seen_at
Aimdek Technologies,.Net Developer,,,,,,,,https://aimdek.com/jobs/net-developer/,2026-07-10T08:21:43.955554
Aimdek Technologies,Business Development Executive,,,,,,,,https://aimdek.com/jobs/business-development-executive/,2026-07-10T08:21:43.955554
Aimdek Technologies,Business Development Manager,,,,,,,,https://aimdek.com/jobs/business-development-manager/,2026-07-10T08:21:43.955554
Aimdek Technologies,Content Strategist,,,,,,,,https://aimdek.com/jobs/content-strategist/,2026-07-10T08:21:43.955554
Aimdek Technologies,DevOps Engineer,,,,,,,,https://aimdek.com/jobs/devops-engineer/,2026-07-10T08:21:43.955554
Aimdek Technologies,FrontEnd,,,,,,,,https://aimdek.com/jobs/front-end/,2026-07-10T08:21:43.955554
Aimdek Technologies,Healthcare Consultant,,,,,,,,https://aimdek.com/jobs/cloud-consulting-leader-2/,2026-07-10T08:21:43.955554
Aimdek Technologies,Liferay Tech Lead,,,,,,,,https://aimdek.com/jobs/liferay-tech-lead/,2026-07-10T08:21:43.955554
Aimdek Technologies,Liferay/Java,,,,,,,,https://aimdek.com/jobs/liferay-java/,2026-07-10T08:21:43.955554
Aimdek Technologies,MuleSoft,,,,,,,,https://aimdek.com/jobs/mulesoft/,2026-07-10T08:21:43.955554
Aimdek Technologies,Practice Architect - Life Sciences,,,,,,,,https://aimdek.com/jobs/practice-architect-life-sciences-2/,2026-07-10T08:21:43.955554
Aimdek Technologies,QA & Automation Lead,,,,,,,,https://aimdek.com/jobs/technical-lead-selenium-with-java/,2026-07-10T08:21:43.955554
Aimdek Technologies,Quality Assurance Engineer,,,,,,,,https://aimdek.com/jobs/quality-assurance-engineer/,2026-07-10T08:21:43.955554
Aimdek Technologies,Salesforce Developer,,,,,,,,https://aimdek.com/jobs/salesforce-developer/,2026-07-10T08:21:43.955554
Aimdek Technologies,Salesforce Technical Architect,,,,,,,,https://aimdek.com/jobs/digital-marketing-executive/,2026-07-10T08:21:43.955554
Aimdek Technologies,Solution Architect- Data Architect,,,,,,,,https://aimdek.com/jobs/solution-architect-data-architect/,2026-07-10T08:21:43.955554
Aimdek Technologies,Solution Architect- Java React,,,,,,,,https://aimdek.com/jobs/solution-architect-java-react/,2026-07-10T08:21:43.955554
Aimdek Technologies,Wearable App Engineer,,,,,,,,https://aimdek.com/jobs/wearable-app-engineer/,2026-07-10T08:21:43.955554
