company,title,location,remote_type,department,employment_type,experience_min,experience_max,posted_date,apply_url,first_seen_at
Ashapura Softech,Custom Services,India,,,,,,,https://ashapurasoftech.com/careers#Content-a58f9f96a56266a6b232,2026-07-14T12:12:52.958502
Ashapura Softech,Microsoft Services,India,,,,,,,https://ashapurasoftech.com/careers#Content-16b09e36a56266a6b232,2026-07-14T12:12:52.958502
Ashapura Softech,Salesforce Services,India,,,,,,,https://ashapurasoftech.com/careers#Content-abb53e86a56266a6b232,2026-07-14T12:12:52.958502
Ashapura Softech,Zoho Services,India,,,,,,,https://ashapurasoftech.com/careers#Content-e83df9b6a56266a6b232,2026-07-14T12:12:52.958502
Chapter247 Infotech,Bench Sales Recruiter,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/116423,2026-07-14T12:12:52.958502
Chapter247 Infotech,Junior Business Analyst (Pre-Sales),India,,,,,,,https://chapter247.keka.com/careers/jobdetails/55244,2026-07-14T12:12:52.958502
Chapter247 Infotech,Sales Business Consultant,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/47905,2026-07-14T12:12:52.958502
Chapter247 Infotech,Senior - Data Engineer,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/78071,2026-07-14T12:12:52.958502
Chapter247 Infotech,Software Engineer - MERN Stack,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/131732,2026-07-14T12:12:52.958502
Chapter247 Infotech,Sr Business Analyst,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/131241,2026-07-14T12:12:52.958502
Chapter247 Infotech,Sr. AI/ML Engineer,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/131561,2026-07-14T12:12:52.958502
Chapter247 Infotech,Sr.Business Development Manager,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/128111,2026-07-14T12:12:52.958502
Chapter247 Infotech,UI/UX Designer,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/134324,2026-07-14T12:12:52.958502
Chapter247 Infotech,UI/UX Developer,India,,,,,,,https://chapter247.keka.com/careers/jobdetails/130160,2026-07-14T12:12:52.958502
Mindrops,Job Profile : Business Development Associate,India,,,,,,,https://www.mindrops.com/cdn-cgi/l/email-protection#88e0fac8e5e1e6ecfae7f8fba6ebe7e5,2026-07-14T12:12:52.958502
Mindrops,Job Profile : IT Project Manager / Coordinator,India,,,,,,,https://www.mindrops.com/cdn-cgi/l/email-protection#83ebf1c3eeeaede7f1ecf3f0ade0ecee,2026-07-14T12:12:52.958502
Polestar Tech Consultancy,Business Development Executieve (BDE),India,,,,,,,https://polestartechno.com/cdn-cgi/l/email-protection#442c3604342b2821373025363021272c2a2b6a272b297b3731262e21273079053434283d64222b366406000164342b3730,2026-07-14T12:12:52.958502
Polestar Tech Consultancy,PHP Developer (CodeIgniter),India,,,,,,,https://polestartechno.com/cdn-cgi/l/email-protection#b5ddc7f5c5dad9d0c6c1d4c7c1d0d6dddbda9bd6dad88ac6c0d7dfd0d6c188f4c5c5d9cc95d3dac795f6dad1d0fcd2dbdcc1d0c795f1d0c3d0d9dac5d0c7,2026-07-14T12:12:52.958502
Polestar Tech Consultancy,PHP Developer (Laravel),India,,,,,,,https://polestartechno.com/cdn-cgi/l/email-protection#e9819ba99986858c9a9d889b9d8c8a818786c78a8684d69a9c8b838c8a9dd4a899998590c98f869bc9a5889b889f8c85c9ad8c9f8c8586998c9b,2026-07-14T12:12:52.958502
Polestar Tech Consultancy,SEO Expert,India,,,,,,,https://polestartechno.com/cdn-cgi/l/email-protection#f29a80b2829d9e97818693808697919a9c9ddc919d9fcd81879098979186cfb382829e8bd2949d80d2a1b7bdd2b78a82978086,2026-07-14T12:12:52.958502
Silicon Signals Pvt. Ltd.,[email protected],India,,,,,,,https://siliconsignals.io/cdn-cgi/l/email-protection#771e19111837041e1b1e141819041e1019161b04591e18,2026-07-14T12:12:52.958502
Silicon Signals Pvt. Ltd.,[email protected],India,,,,,,,https://siliconsignals.io/cdn-cgi/l/email-protection#80f3e1ece5f3c0f3e9ece9e3efeef3e9e7eee1ecf3aee9ef,2026-07-14T12:12:52.958502
Silicon Signals Pvt. Ltd.,[email protected],India,,,,,,,https://siliconsignals.io/cdn-cgi/l/email-protection#157d7c677c7b7255667c797c767a7b667c727b7479663b7c7a,2026-07-14T12:12:52.958502
Talentica Software,QA LLM Engineer,India,,,,,,,https://www.talentica.com/jobdescription/qa-llm-engineer/,2026-07-14T12:12:52.958502
Talentica Software,Sales Director,India,,,,,,,https://www.talentica.com/jobdescription/sales-director/,2026-07-14T12:12:52.958502
